screen_name,sentiment_label
lornalou83,1
msisoler1531,0
claryviolaander,0
Ashley_Sharpe_,1
only1sabiboy,1
PhilStone29,1
joseartorius,1
JohnSmi81502121,1
IFollow_Finance,1
OfficialKat,0
SejalKaria,1
keixxooryu,1
xavmxclriet33,1
Chinatsu_3938,1
David_Ornstein,1
coco_4444,0
AnnamariaMI85,0
yanfeng0,1
JenniferMae906,0
justmuby,1
Giorgioadj,1
MonicaSpear,1
HeyImDion,1
MarketSqueeze,0
DajounahNewsome,1
sbsparky90,0
abelazcona,1
PeachesBeaches5,0
DJQueasyLi,1
AceTheKat,0
MuratDalkilic,1
thealisonjane,0
HungUpOnABitch,0
Leon_Mann,1
kingbe30,1
Johnson4Dallas,1
sagarikaghose,1
DublinZoo,1
DeannaT1011,1
MarilynMerrick,0
chrisharrington,0
andeemaurice,1
andariand18,1
NY_Truck_Driver,1
DanRafael1,1
LongIslandBees,1
xtrabiggg,0
katyperry,1
jaykapdi2612,1
The_Reborn_Soul,0
richardflores73,1
Jhahn27,1
axstinj,1
Tremendamenteme,1
BridgetteWest,1
mindykaling,1
kbullard1,1
keinishikori,1
QueenCori,1
wikitimelines,0
ohchadwick,0
chisae1973,0
IvanLalindeG,1
BL0NDINITE,1
arnoldoarias,1
coreywilson309,1
Corkizl,0
edwyplenel,1
70_price,1
kassand70089026,1
ThomasRhett,1
callted2,1
StephenMangan,1
RockinonLDN,0
berkeerolerkal,1
The_Darenogare,1
Alajhar,0
dereknochefranc,0
AnimeVoice,1
jonmichael,1
Souprenant,0
arleneleanne,0
lizethvanessa21,1
rikyoung07,1
ericlugo_,1
b00stgod,1
JodiVerse,1
emmahuntart,1
chadgonzales419,1
HamBamSlamilton,1
PragmaStrict,0
malmhuain,1
Nicoo_mrc,1
DBsTees,1
Ungracefulgraci,0
king3261,1
Juwayriyah29,1
JackWildcat,1
LeftBrainCreatr,0
PaulCastronovo,0
JenieceRoman,0
HababaAlaa,1
Rothko_Bot,0
britlariosss,0
jujusammarco,0
Lacey_LLynn,1
GTGnichole,1
NightfallPA,1
TheSamiE,0
Regina_Tsui,1
Socorrodrake150,0
ypouwrfql1740,1
docid3,1
TheGeekestGreek,0
_AcaciaNicole,1
AmoresCitaveis,1
RaydinGranama,0
DennisMhWu,0
BEIJINGMAZHU,1
mrsheising,0
Subie9red,0
MitchCFBedlam,0
applea32,0
gregnazvanov,1
MoMo_GEISHA,1
SandipPan123,1
BowBowoof,0
nico_riera,0
KapuzaMs,1
cast_out,0
mumumelon,1
taylaahhjayhde,0
akira5423,0
ashkanashkyalag,1
tegwezoxysi1362,1
qgfrjrvodnkui11,0
jenisenygaards2,1
dejuan_kyle,0
A_L_ebear,1
yanghuyy,1
swebby32,1
melissaperalta_,1
Bahtiyarsen89,1
Wangchewc,1
RandyStine,0
ESGEllen,1
sanseref,0
locosfgfan,1
MariannaBruschi,1
melissagorga,1
olobersyko,1
MrsMcSteamy,0
unnatinp,1
Nakajin_sekaino,0
rioferdy5,0
ABC7HeatherGraf,0
ezromao,1
WWERobi,1
FionaFussi,1
Boss__RELL,1
Bethbieber123,1
AnnaKFaris,1
Tha_Alumni182,0
nick_zorn,0
jonnathan888,1
tsaccucci,1
charlaaame,1
DuncanPhillips,1
TomShiflet,0
davidbisbal,1
sarahsk8g,1
michelmp459,1
CetraNeverDie,0
aqrksa,0
celenago_SDVX,1
JoyfulMouvement,1
AnEnigma4U,1
2CkQqStfJf9U8tY,1
MinerAltCrypto,1
emeraldtraeskm5,1
Alextheproducer,0
ArianFoster,1
emyforhouse15A,0
jimmyjr88,0
SamuelLJackson,1
laeshawn______,0
elena2613,1
SGCountySheriff,0
succubria,1
la_la_allred,1
KhaledElNabawy,1
natasha_idol,1
PureCountry93,0
LaureenMcclell1,1
rdaciuhdcysa171,1
Evil541,1
immaBOSSbitch69,0
chrisbjames,1
KelcieStegall,1
CryptooNoob,0
rhapsodomancer,1
DW_Dynamo,0
gcordeiroo,0
perlapell,1
AfricanJonsnow,0
patrice_junko,0
ImFadoua,1
olivia_holt,1
jarednmitchell,0
IMPACTDESIGNRUS,0
29design,1
armonmar,1
Jenacee,1
andicend,0
ArjanDeol,1
Brando_III,0
carlitrooCC3,1
brianeasterjr,1
GunMetalDrip,0
37brentleaman,1
nuggyrush,1
katymacinnes,1
DovSeidman,1
Cobrv_95,0
GaryLineker,0
kellyslater,1
jayjamel,1
temple_barry,1
dulcitaSabinita,1
MSNBC,1
raimasen,1
heathermoire,1
courosa,1
Jaymie_Santiago,1
NS_brat,1
d_TRIX,0
hrlygrl224,1
Schmitz_Pirate,1
iamcoreyshuler,1
AndyK1005,1
bulbafett178,0
mikelcain,1
kakumei775,1
PetitePhD,0
WeikertLeigha,0
WinningPrevidi,1
steven11471,1
TheSheDM,1
CorpseChrome,1
blueing1,1
PCatstronaut,0
WhoaBrotato,0
KayoPolice,0
Misled92,0
delandenpowell,1
Loy_Tian1121,0
armandolv16,1
LazyassedWarrio,1
ReemAbdullah,1
agnezmo,0
krzymorg,1
JordanSpieth,1
CityOfFriscoTx,1
see_onlylove,1
Good333User,1
5amori,1
themadisongrace,1
MaseratiFlamez,1
priyagupta999,0
Obey_LeLe215,1
dont_growup,0
inna_ro,1
tsilver_apex,0
suina_763,0
MrDukez,0
NatalieTysdal,0
WAVY_HIPPIE,0
Hitorimatsuo,1
_911007,1
CynthiaNixon,1
ba_rooke,1
matiasdelrio,1
Dr_NoraAlsaad,1
RobyMasetti,1
EvanLogan4422,1
mikeamarena,1
buffygirl2009,1
hiltonarielruiz,0
KimFattorini,0
TheRynski,1
raymondbraun,1
misfitglo,1
fefinus,1
InMyMind80,0
GkeAlirza,1
BriKeegan4585,0
wuyanxh,1
vondaballester9,0
albaladsa,1
Niurant,0
9modano,1
Deb4CongressNM,0
Daniellexb_,1
CranstonCapital,0
DannieHobson,0
meggoneilll,1
erenerdemnet,0
MichaelHenrich,0
cairos_dad,1
Tarrlok1,1
SoniaChangDiaz,1
kicobautista,1
esoterica,0
lindsaykeegan,0
carlimare,1
DanaFLove,1
nvtqkpkqjp2474,1
saitemiroficial,1
mookdDNIUQ4JwFN,1
se7enlwq,1
hookmagic,1
lckhg79,1
kopec_jo,1
y_umesh,1
tfhwmeqqh2058,1
archangelsanon,1
ogiealcasid,1
flacalicia,0
JimmyLeeUS,0
RsSport225,1
kenandogulu,0
AInoI06giqCFWy5,0
hey_its_simba,0
heidiklum,1
p0em_bot,0
LiliKjazz,0
MsStarlightXXX,0
doloressilvia,1
pck_Paul_Kelley,1
DerrickTVanWyk,1
pjcullen67,0
MandiTolenEDU,0
rico_w,0
kreddan,1
mlozaperu,1
haiderrao2011,1
IntegConsultant,1
cheriemorte,0
lbteacher,1
CocoaDaisyKits,1
DanielleMoinet,1
GrandMetMall,1
mirellytaylor,1
djpaulomusic,1
wiemeyer,1
kittenwithawhip,0
alohvmora,1
SoCalConserv16,0
Eyshila1,0
TverdislavZykov,0
Dow1186,1
Ghizzoni_Batter,0
DeliciouslyElla,1
NnvnbioDAAsob64,0
ludovikamo75t61,0
pannocchietto2,1
_AndyBest,0
joshuascottca32,1
tricia_roden,0
ttotmqtyz2655,1
Dumb1113,1
MarkStitz,0
TaylorBarker3,1
Saddem09,1
kaardav,1
naveenmca80,1
zxxvxkseqipza21,0
jingersol36,0
SaltwaterCaters,1
vadimefmarkov,1
readHipWall,1
burakaksak,0
itsuhhlyssa,1
guerrillareads,1
_shaylalay_,0
jakegbarton,0
jessicastam,0
lcmtvbreath4,1
pinestrom,0
filthyflvcko,1
akari_daisuki,0
damedameseizin,1
laixla0207,0
UmarCheema1,1
Erin_O_Connor,1
JPVarsky,0
stefaniamassim2,1
Mario10983853,1
HysteriaCole,1
chepucx,1
markondefense,0
ZaraA,0
talasawyer,1
henchthumb,1
justwibi,0
lindsaykatt,1
michellecragle,1
angelicaduria,0
thomas_lub,1
Xgirl2017,1
nozoe233,1
SOFAKING_ILL,1
ChicagoWindz,1
BB_Fan_84,1
VickiBryanBondA,0
AttalusMusic,1
ellebe6,0
jamie_bethell,1
_renaewarren,1
china_eel,1
danyelaciriaco,1
7ussain51,1
lolitaol,0
ehrendeleon,1
blackwing2377,0
jdh_1956,1
ilenerM,1
jumblejim,0
zukizhu,1
pmolyneux,1
ZorroZorro72,1
cai_dawen,1
ZeZiZurema,0
lahrem_vernetta,1
BrandonR23_,0
CNNMoneyInvest,1
Jungyeeisabee,1
ConstanzaDeReat,1
BWright4Him,1
itsbenthoo,1
bvberhvmlincoln,1
Carles5puyol,0
AnsarAAbbasi,0
ChrisSchoell,1
ysuujelft206,1
JoJoyajj,1
EMZONERI,1
OrtuGenevieve,0
gerryLove3,0
marisaronis,1
GalaGonzalez,1
ChrisRBarron,0
Sparky0331,1
nicolas_goeman,1
qionglin915,1
dharper11,1
MarotteMontreal,1
fatboyvdub,1
MikeDeWine,1
theanyageorge,1
marktuan,1
Bokan_Ayulgen,1
JacobArluck,1
hbcy79,0
charlieputh,1
PrintersPost1,1
gabby_frost,1
karl_dagod,1
DSWhitworthAU,1
Michael_Trevino,1
christo39427161,1
GekkoTradingCo,0
AguedaMaster,0
HeyItzTyler,1
Kat_Static00,1
ann_okafor,1
filippotrav,1
debpierce63,1
maixinlong,1
mxperez,0
monselobato3,1
AnnaCullifer,0
ana_gunderson,1
ira,0
rgqjamrcfgpgt91,1
ilh_nlh,0
Maxezo,1
carolaurrejola,0
J94montalvo,0
TimGunn,1
WHO13news,0
universalizzie,0
KenKvnt,1
_itsjohna_,0
juliancamarena,0
kevinjonas,0
CindylouLape,0
50hexofgrey,0
DjASHBA,0
joshuarhett,0
gmcolez51,1
Oficial_RC3,1
InesBrasilTV,0
WolfmanBlacque,1
LukeRThompson,1
thehiphicks,1
PSJMLN,1
ermanek_,0
biebercellbit,0
trenchbound33,0
alana_boltz,0
xbooerax,1
MdeFrancisco12,0
LalaPahalwan,1
cole_jonesx,1
Ambzzzy,0
silvestre_rev,1
MariaCeleste,1
robbiewaite1000,1
atzuniga,1
chriscolfer,1
Benedet84186855,0
monique38940175,1
PatrickKluivert,0
WashSquareGirl,0
Cindy_MGH,1
SteveAikenUUP,1
xtnaboyd,0
salinda377,1
dewisandra,1
Rellit12,1
casetheaceeurop,1
GrzybAndrzej,0
Lainieamc,0
RealYourius,0
chogiwife,1
sergey_nyc,1
addicted2vanity,0
c_xrmen,0
141Shaker,1
drakesbiebers,1
barr310,1
TheOnlyBradx,1
OurKnightlyNews,1
AisleOne,1
musicmaniact,1
AmandaMRod,0
AgentCarter_SSR,0
Smoothiebot,1
DemiLovaticspro,0
sylanthria,1
aclu_mo,0
vasivas3,1
sirsmokergollum,0
busyadvice,0
TAITTHOMAS,1
purehoop,0
iAmMuzicKing,1
MovieDude543,1
anthonut415,1
pudvigsudson,1
kerribookbelle,0
daisyflores83,1
LarsonFamWinery,1
JozyAltidore,1
SarahKSilverman,1
tessastarkes,1
akipoo,1
Angham,0
NicoMaturana1,1
MauriceEdu,1
iamjojo,1
xiuphoric,1
KJEarthFirst,0
CashBama,1
liban_27,1
plushmodern,1
kiraycelis,0
BobRearson,1
nramind,1
HanneliM,1
SaraCorraless,0
Neetianshu,0
foxanapple,1
JimmyYaYa75,0
CNBCFastMoney,0
PickPineapple,0
GraceManas,1
BORNGOON09,0
JasonPennel,1
bao_vikki,1
Ange_O,1
Isolated_Leoa,0
Kylee_Wyrwa,1
pepesbreadstix,1
Giovanna_Santos,1
mengonimarco,0
PeterWhelan8,1
ABC7News,1
Ivettcilla,1
CamiiGarcete,1
ezrafitz,1
jamiedurietweet,1
ljk274,1
VisionariosBols,0
kmcannonphoto,0
Cheryshev,0
OctoberSpirit,1
BBCWorld,1
manojvellingir1,1
MarocTopNews,1
harianbernas,0
pcsreeram,1
SAllendeA,1
matbreen,1
RochelleDean,0
VidalShino,1
susanmmonroe,1
TarpsNowk,1
ewert_kaylee,1
Amainethology,1
LuisMateusRocha,1
TedDiBiase,1
asahi_kokusai,1
stressfreeme86,1
itsBayleyWWE,0
mairin,0
iDashboards,1
VeroSchneider,1
tonji5,1
ACMEcarrboro,1
vivek07shyam,1
ditzkoff,1
FilmBayona,0
larrymagid,0
MsJulieLenarz,1
WhatsYourAddres,1
JenBaty,1
CarloMarxBot,1
chetrisunil11,0
only1_jon,1
kirederffred,0
ripcitybball44,0
jizicat,1
inkedpaperbacks,0
JHarden13,1
dailysicp,0
delete10101019,1
beth_parker,0
FilipeRet,1
Sir_Pretender,0
PoohSmall,1
deleteduser6969,1
ericbrunet,1
JuankyDiaz,0
mammagiulietta,0
runningstart,1
brianvanr,1
SEPAAHEC,1
pinksad,1
lyricatt,1
2izzy_Taylor,0
ETemelkuran,0
MayorBaals,0
geisyarrudareal,0
kmysk0202,1
JoshuaFootwork,0
GQTismylife,1
ItalianBxtch69,1
saharafox,0
kookiezly_1110,1
lightcomedy,1
indeed,1
alphagamma1943,1
dparker2671,1
leonidkjfkozlov,1
Suz523,1
rP8FaYPs2km5ChO,1
kxngqvx,0
CTSrides,0
navyseal546,1
KatrinaEmmel,0
chen1857,1
CoachUrbanMeyer,1
andrewmhickey,1
chuckmoffat,0
Peterha38502072,1
xavimalo,0
MrEspo,0
CameronNewton,0
GuidoKarp,1
spnelli_,0
quizlet,1
sevpai18,1
lisamia596,1
DanielTuttel,1
SaqibReports,0
whianwamos,0
CharlaPavlik,1
FIONAFERRER,0
anxietyhes,1
geekgirltw,0
DumbHolidays,0
shannon_sander1,1
OrlandoJG314,1
GkkYEGkdSNVvbMU,0
rihardbelov,1
alexa1163,1
1017148043,1
DJ_Brae,1
CMYLMZ,0
AppzThatRock,1
NickBorelli,0
Guttajwala,1
TheCarmenJulia,0
FuckingPeterr,0
MrGundar,1
SocratesMridha,1
Michael_Kram,1
shealayaja,0
RickyZhou_u2,1
LorenzoEda,1
Chindogg21,0
mariochristo,0
mzmaribelle,0
Brunystamp,1
gnayyar,1
questaodepiniao,1
HadiNili,0
Kokaneofficial,0
helloworld__bot,1
Mikeyeddy,0
Luarcuri_,0
whatshouldiknit,0
yellowAGENDA,1
IonaCassie,1
ZikParadox,1
JacoKakaa,1
chapin1971,1
qbtbfntszktpge1,1
SeemaKalra,0
Jojo2266,1
swestdesigner,1
cinnamonfroot,1
anna_tomala,1
deynac18,1
jinks123matt,1
realchriswebber,1
AuthorDanBrown,0
NickSeaton81,0
hannahj5555,0
iamlakshmirai,1
KattyKay_,0
baranovadorote5,1
carlosmartinofc,1
Joanskiii,0
hollywoodtv,1
PassThePeace,0
AParajon,0
StefaniSer,0
MatteoArnabold1,0
johnd0528,1
saad47179675,1
TheBroadwayWiz,0
LauraMorett,0
hsummer,0
Storm_benedetti,0
carmelxleon,1
ashleig68100483,1
hyonikang,1
krauthammer,1
theechosen_1,0
deryaakgl,1
flippingholder,1
NaathaanHill,1
perludem,0
FedsDead,1
RoqueValero,1
JesseCox,1
david_welfel,1
DhariLo,1
Bookings7L,1
JonADeNys,1
RodriiLedesmaa,1
BrittanyMTedder,1
GeniyMedvedev,0
KDIZMO,1
alyssabernstein,0
VirtueSherika,1
HAFRANKEL,1
BarrieNJ,1
AstroKatie,0
themstems,0
JesusRPLSV,1
alebraun,1
SolangeAbraham,0
louharrydrew,1
stefsealy,0
Mehbubabeauty,1
stephanielbrech,1
alimouinjaber,1
jrumpire,1
davidbrunnstrom,0
daisydo13,1
H_ACKEDACCOUNT,1
grittygrimangel,1
tylershields,1
BreannaGillard,1
LG5Queen,1
blayne_telling,1
Elizabe20899915,1
bososoku,0
netas_divinas,0
vaccarellimann1,0
PradeepDwivedi,0
MevrouwRoze,1
megan_shockley,1
TheDealNewsroom,1
imosisfmeymnl11,1
cafeore_disk,0
Chinjang1984,1
ccaattittaa,0
Binny_minks,1
chhraleigh,1
Xhocolate_Coce,0
drsamonline,0
CapehartJ,0
JENergizerr,1
NcBklynMom1,1
Gepinheirojr,1
ParkieP3,1
joancalo,1
mandi828,1
annandjo1,1
ChrisOrihuela10,1
betixutik,1
EsMundoAnimal,1
heaventerrero,1
AlexandraLSimon,1
BostonAttitude,1
Jason_Villalta1,1
FrancoOrdonez,0
dreamflower127,0
ihavegreatshoes,1
RachelYancius,0
nasi_g,1
lizethcrdns,1
RockinB71,0
adatorelli,1
Schoochwellard,1
RorroW,0
IndieGameTrends,0
benjibrown1,0
DevaMahal,1
Kari_fornia2,1
LifeLikeLui,1
Twaanworldwide,1
siasees,0
mikelarge562,0
steelwavegarden,1
u15998061,1
kimgentle,0
westr,0
lux_ooo,1
MrGtexas_,1
alexrosaldo,1
AbundantLifeSp,1
divangessen,1
jdogg0420981,1
Jreed624,1
AMFilomena,0
RyanSheckler,1
SeanCasten,0
as_503,1
maah00aparecido,0
elizargolubev,1
ChouryUltra,1
Ma_Jas,1
BaderbinSaud,0
Calvero,0
arstechnica,1
TurnbullMalcolm,1
JustThatGuyZach,1
BEHlNDTHEMASK,1
LV797,0
kathyscrafts,1
karleeta13,1
smilemicky,1
IGNANTrade,1
AmandaK982,1
brandonneblett7,1
LiliEstefan,0
Tusk231,0
fromsekaowa,0
Jddx,0
ReelinfoTV,1
Bobetta3,1
JoelleStinnett,1
ACCShrine,1
comemelo20,0
Esummers112773,0
boochikim,1
DandelionApril,0
artclo06,1
samojlovaiannu1,1
evfaliyakondra4,0
smedley2000,1
E_L_James,1
tlrelf,1
dakarakoso,1
Warren_Winning,1
graycema14m30p,1
Moore1Dylan,1
mjtarjamo,1
LibertyWaifu,0
BeckySellers10,1
ShaniaTwain,1
dayday_up,1
ALLCITYGRAPHXI,1
CalebCrall,1
jaywill68,1
rauhlscxnt,0
Hadise,1
eususanavieira,0
joeledbetter,1
AndreDrummond,0
Takashi_Shiina,1
johnnyrokkit,0
superman153740,1
Mythical,1
DomeSprt,0
Renata_kuerten,1
Lesuerpea,1
Longdongding,1
joekrupinski5,0
artdec08,1
robinthicke,1
AdamGraphite,1
MikeBrony,1
gongora_maggie,1
Andra_dika,0
Wonder13G,1
chanawalker74,0
_4vientos,1
TimDotThomas,1
FabioAzzarito,0
LansingBrown,1
rtaman031,1
jdtek,1
lluysehazj2208,1
jfischman,1
daniel_tanori,1
GuuuuuHP,1
Edmariiel,1
kara_b4,1
Robinbird79,0
mcwarzkiller,1
Michelle_M21,1
LuisVenturaSoy,0
emojiastro,0
Chastitygreen15,0
BTweedleton,1
SHIRANEbot,0
FilsingerEDU,1
panderson1988,1
maryzimnik,0
CrystalCoHill,0
Ashmajburk,0
caiou23,1
caitlynn_skyee,0
everylivin,1
ligabue,0
Mylo_Ren_,1
idalineba18e40d,0
ks__don,1
dbconover1,1
billyeichner,1
rixonlou,1
NileFM,1
RachelGroters,1
alexa_chung,1
dwighthomas,1
GeoAndGracie,1
faymenightshade,1
YuiLNamiki,1
jazmeakin,1
ASaldivar15,0
rafael_baian0,1
FlaviaAleReal,1
adrienbrody,1
EddieHearn,1
Aftenposten,0
asianbeautyc,0
betoogarciaa10,0
drewbrees,1
echo01535,1
X111RSC,1
_jc_dominguez,1
mariabelle22,1
JonathanSabel1,1
muthafuckabiebs,0
nickkroll,1
Raheemfury,1
MickJagger,0
PANKAJCHAUHAN8,1
hjjogjllvbjp161,1
Binduewu,1
RyanLochte,0
Jhodge49,1
JayPorks,1
EricMondragon1,1
jUaNKaR86,1
NJNEWITY,1
GiuliaSpinelli,0
shaio0m,1
StevenWoahdick,0
BourbonGator84,0
JPGaultier,1
AxeSlingers,1
FeatQ,1
JRidgebacks,1
HaloBCA,0
dericko12,1
CodySimpson,1
Hezzah,0
InAnalisi,0
giogio_al_cubo,0
tattoorockers,0
_itsBRITBRAT,0
sodanaam,0
kltx12,1
datboykelzo,0
GulBukhari,1
TheEconomist,1
EACreed,0
dvandeventer,0
phillyrecord,0
quiche_lwg,1
itsallloveg,1
1800SLUMPED,1
d0nhy0n,1
ardinarasti6,1
YungLordIzuna,0
Sah75official,1
marianne_levine,0
CourtCobain_,0
Jennessey_,1
GayratHalikov,1
BravesMarla,1
motes_lisa,1
ccbloom66,1
jeremiepajamale,1
dreamteamfc,1
Hannah_Hughes19,0
JeuDuDicoBot,0
CuYj6ErsN3tbmyJ,0
shentsukuyo,1
mai_grandt,0
grygierczyk,1
SelokaM,1
alwxxo,1
akiller4755,1
sizimihiro,0
CMonteroOficial,0
tardelli9,0
beatmaster80,1
WoerdenN,0
TooTallForChina,1
antonzzh,1
GordonBrothers,1
jakstatman,1
NoahSteinTech,0
MojoKookamunga,1
alexsmann,0
h_hardhehsh,1
TimMcClung98,1
S_NF,1
JMarshallWyo,1
Jean_Liu,1
santoEvandro,1
wicksthesufan,1
StevieJohnson13,1
roseknows,0
leandrobm_,0
DarcelCatrina,0
samanthaKAYt13,1
dennysakrie,0
theovrxpsd,1
kjputch,0
hskyraucs284,1
jackwkl,1
judecazares1,1
andykickz_,1
644077293,0
jkandzi,1
Bri_V_Hendricks,0
AzharAli_,0
smrichards30,1
MissLynne13,0
tudorrose24,1
twiddlebirdlet,0
cocoandbreezy,1
vnemana,0
ShimazuSantos,1
moraiskiko,1
Jaco2507,1
Livableworld,1
447327642,1
allbreed,1
mattgurney,0
nicolegartland,1
caojunwei,1
AztekGrl,1
MellieHeron,1
Knightsontheair,1
HuntermillDems,0
fayaz1660,1
starbucksluvr,1
mr_aidenbrady,1
DaveGorman,0
Flyingsix,0
gettophilosophy,0
arturconandoyle,1
Ancooed22,1
sakshisanjay191,1
lisalim4909,1
dinmorerminmor1,1
TrueKaylaJay,0
Xxx_Keisha_X,0
raiinyw,0
Chynternard,1
Ashygoyal,1
Xfactor_1,1
atadeu7,1
asvpxmarco,1
J6mAxtgYhCRybL6,0
MelissaABC13,1
bruubsl,1
vkbrace,0
uma_jujuzinha,0
JennMPost,0
Matthew_26,0
BrianShimenga,1
thelauracoates,1
MatthewChapma15,1
ramenblix,1
tderincquesen,1
carolchan0804,1
daily_cynthia,0
polycommonster,0
samrsdad,1
frostyflex,1
64GTODan,1
aristega_maxi,0
anna_pinot,0
serina93736410,1
httpamo,1
aymericaugustin,1
26_DaniPedrosa,0
AdelTWL,0
kmc1213,0
scarlxrd,1
BorgheseAle,1
sexybeasts71,1
abdashsoul,1
Fashhh,1
djflowmaster,1
_jvnd0,0
iolkk,1
ladesu,1
caseycook,1
liljaxbigbuds,1
chelseacrichton,1
serseri_jrk,1
mkmittleman,1
fajarirawan759,1
MieshaTate,1
TheRock,1
_koziest,0
93ALT,1
seujorge,0
gummygirl789,1
jaybaer,1
Beloman1,1
DirecterWalter,1
_jackbeer,1
leegsgs,1
vladimirvano,0
JakeTAustin,1
Berfinx3,1
robinmarty,0
ClubNecaxa,1
HangtownH,1
SpectrumNews1KY,1
DieselNicoleram,0
KikeIsGuap,1
SoderbergCaleb,1
_effyc,0
tukei_,0
_sickassash,0
_paneertikka,1
jgarza86,1
Martinezinsuran,1
RoseBrown05,1
ASarkarMD,0
cowgirl19114,0
nicoleTFT,1
Heathershaw97,1
MisterDarke,0
joeydez33,0
Yuvannamontalvo,0
czarrtzuhg2518,1
JamDonald,1
jinglian0406,1
Gspan1,1
matzzxd,1
JessicaKahawaty,1
BigMeach75,1
lsirikul,0
withtheleann,1
GingerRoelofs,1
wangzhelaixie,1
Rotzen21,0
UnionJArmy_JJ,1
ImSoFarGone24,1
muniesa92,0
tothemooner,1
pinkemboss,1
misteriouslight,0
mtinoco112,1
TheLadyEmmy,1
TracyMorgan,1
ActorsAccess,0
HeatherTrepal,0
Karl_Khalil,1
ElaineLuriaVA,0
seemeck,1
CD1Jma2Wn3VTFcm,0
Ideahunterr,1
JGabinoD,1
LiveSmart,0
DanielPink,1
kimagurealex,0
chrissistrunk,0
ACEducation,1
rpharrington,1
ydnc,1
cuneytozdemir,0
michaelbay,0
kenr0966,1
fabrossoni4,1
IsajyaBobylyov,0
tiffaniscott621,1
Dragon_Nataliek,0
thenextaltcoin,0
KonstaGrnberg,1
ebrignt,1
akosigrasiya,0
steffdaz,0
OpenOutcrier,0
hankeh,0
iklemieux,1
manyreynolds111,1
DeepDreamThis,0
MegLWiley,1
SaharHGhazi,1
good,1
melanng,0
kbiskit,0
cheomit,1
Judit_Radics,1
ArthurGee_,0
nikitaskothari,0
PatAdams5,1
rafaelatabosa,0
concafe,0
ARMurugadoss,1
lafressange,1
Tgf318,1
aarondboyd,1
Idelisss,0
SrnySrkyResmi,1
LukeShaw23,0
jtknoxroxs,0
Quis2ThaCity,1
someswelltrash,0
DUALIPA,1
daniwitherby,1
babyELRlCK,1
gercironjr,1
montesjulia,0
CRISCOKIDD,0
SiobhanH845,0
tortellinibsct,0
jorcervan,1
pelik_anzuk,1
Duel_Assessment,0
Jennelle_xoxo,0
Razarumi,0
SchulloSofia,1
IanJamesPoulter,1
lauracortese,1
Chilla25_7,1
NinodeVries,0
manoharalle,1
Zarmalik0,1
pajamabooks,1
Souza_official,1
brokenbug,1
hd_tonari,1
mipajiu,1
CarytheEditor,1
sedabakray,1
LeilaBellows,1
Alfonsophotogr1,1
Indro_Warkop,0
GwseS85avj8daMW,0
Aguinaldinho,0
TomCros70860543,1
hashtag_oman,1
coolfunnytshirt,1
TESOLPolicyGuy,1
alexiaisagy,1
MonicaDenise,0
Jay_Niceee,1
sc2ga,1
tyboe05,1
juliusvandelaar,1
ShimmeryKymmery,1
lilspanishdee,0
Lobnabdallah,1
lillie_rivero,0
Holy_Elle,0
dayofweek_bot,0
ElenaDeLuca,0
LaurenNapier,1
pho_op,1
Dawnmignon,0
ensmiddy,1
Timorworld,0
AlwaysaGoodday1,1
eli_xucla,0
MyHeartTooBig,0
GrowYourButt,1
jenspens,1
GMA7Yasmien,1
Life2Health1,0
reymysterio,1
jofum,0
kavikdante33,1
rjsisson,1
DirtyPapy,1
BansheeDaRetard,0
EyeGotHacked,1
EdgeRatedR,1
debgonzalez06,0
TheNotoriousMMA,1
canbonomo,0
lisarinna,1
Glenn_E_Evans,0
saralzzz,1
sokohaka_fuzy,1
Huda_Yassin,0
DreCo753,1
BenJammin027,0
JstnMchl,0
AndreaDovizioso,0
MakaiSleuth,0
Doomhammer80,0
NetanelFinkelst,0
nmader4,0
LindaDiga,1
RealJordanLeedy,1
travisjones16,1
shouta0811aoi,1
TrifonKuzneczov,0
DragonMinhgraha,0
insan_honey,0
phillipkeene,1
KLRTRDR,0
sunnies40,1
kaing4045,0
paciocia88,1
LindseyHarrod,0
KurtMartin3,0
AureliaAllen,1
paolaturbay,0
delia_sinclair,1
DorothyLucey,1
sarahfogelx,0
MadisonO_o,1
chitomirandajr,1
RaptorLory,1
JanieceAlben,0
Winniekeene2766,0
Its_Badshah,1
BwareParker,0
Puri005,1
leleozim,0
BigBlueBeast82,1
justmeesh,0
brettrettman,1
Justyleagan,0
Benaswani1,1
AlexaBliss_WWE,1
gorachelleann,0
TherealRVD,1
dario_nard,1
SOAD_Junky,1
RonicaCleary,0
AnickaKrejci,1
RyanJenkins_TV,0
ald8115aolcom,1
ThatDangPhil,0
ThomasHeenan1,1
PenCase12,1
galdosoficial,0
MikeRyanRadio,1
ANIUSHKA,1
BradleyJSwenson,1
AlbedoRNation,0
CarrieFuli,1
Preston,1
donbreezy514,1
Gadishvartz,1
DonaldsonErica,0
hockeyphilia,0
fsemprebom,0
dylanobrien,0
ActorMadhavan,1
LisaKearth,1
alfonsopelusita,1
elpaca72,1
eulenifrdouo251,1
youngdems,1
eugenegu,0
phoneasurgeon,1
monikejob,0
_JanissaxHoran,0
jamessssrose,1
marcus_granger,1
sjmjoezjysd1728,1
AprilandJoeOTG,0
ImZaheer,1
Laus264,1
arifianto009,1
swisstoons,1
athirson8,1
RosieGallagher2,1
joyreaper,1
TJReazor,1
mariaxjasso,1
Danisha_Brown,0
ithinksthatways,1
